date,organic,organic_proxy,tv_ad_spend_raw,social_ad_spend_raw,search_ad_spend_raw,conversion
2022-10-06,546,489.12529477192146,3951.0265748139086,10563.644187289572,8523.19459425407,730
2022-10-07,354,316.2726862309011,5200.986844346391,6048.130675554968,6686.6378585541115,541
2022-10-08,229,251.80022154687973,2110.4682584824877,2228.849715130629,2392.295080449678,349
2022-10-09,355,416.80655180208134,3299.343325128867,5614.721854085937,11981.232765607228,518
2022-10-10,353,349.7783742131663,3216.751711925524,6370.20376033042,4451.226599721744,505
2022-10-11,111,109.43354182610399,1748.9914262565155,2435.093268112933,1537.0288698429308,210
2022-10-12,375,378.4758405443874,5591.745520064868,7138.674295788581,6524.049597605477,553
2022-10-13,358,400.11138326853137,5970.672083254548,6604.243373813309,9939.608661500992,570
2022-10-14,451,409.60481087896096,4299.308808665132,6894.155654652019,9068.747053277164,656
2022-10-15,567,580.5720748602088,6173.458612104003,9496.703155910463,7135.361077590817,798
2022-10-16,495,543.4220384190543,2698.5294723766197,10211.086128033125,13629.140837528068,716
2022-10-17,355,373.7587811198081,5136.264237432817,3204.20330701528,8679.555572483087,543
2022-10-18,272,277.6709263078202,1770.3709943967808,3659.0636371158807,6330.451208722322,411
2022-10-19,640,705.0023770798751,6825.265134656899,7384.800471110341,15569.077200273885,862
2022-10-20,389,284.43189108491254,2614.8501478784065,6512.161453734839,13396.116628827227,581
2022-10-21,385,411.8004631558486,3175.2737638662616,7919.866052002561,12769.345393150817,576
2022-10-22,382,357.2438278352787,2862.336223085704,4706.825201552223,6069.948201760768,533
2022-10-23,404,330.75473937047803,3310.3843777816915,1718.1267918098063,12042.231189504673,546
2022-10-24,371,390.0126394238675,3110.3314373381327,4877.385522018668,8273.929960266565,519
2022-10-25,328,373.67451732178625,2745.04718855568,6278.679883882768,7554.725369565061,481
2022-10-26,331,327.10652321523,4145.8157292218775,5777.387295941197,3265.700058060225,485
2022-10-27,383,420.074127241243,2564.046944715923,6491.927500429796,7278.486209560421,541
2022-10-28,332,386.6030586825031,3549.5330597496913,4574.4147368018985,5034.860969222324,479
2022-10-29,316,358.072069935352,4320.909524944007,2925.473045402101,7901.491291555877,470
2022-10-30,398,464.2898749206534,3374.652140584908,6908.057852001552,10540.881337588997,576
2022-10-31,363,390.190867304599,2850.024347304605,4084.8350287813983,2743.538072373276,497
2022-11-01,539,543.7127274318158,,13398.466764567334,10721.494597403618,765
2022-11-02,124,104.69644287145056,1687.8992102295426,2190.074416153132,3332.515977455756,252
2022-11-03,499,487.15921074686406,5285.328168322252,6186.7132061156835,9429.555959408579,683
2022-11-04,515,471.9858269220485,4333.065705200077,6313.639645322934,12563.801026625648,712
2022-11-05,184,224.01719091788448,2107.775899676523,2683.902955785438,4068.9916491587387,312
2022-11-06,357,351.4043971386604,2394.101902043436,4979.926673616948,7887.177654746947,496
2022-11-07,355,359.77641789231166,4280.438372550883,7117.1071355703425,6529.406545086106,524
2022-11-08,252,266.29704320371627,2833.158630388205,3997.394522547718,3205.3398339495748,386
2022-11-09,315,317.3245300762883,2867.7158228522067,3698.9982739360066,4192.874481066829,443
2022-11-10,283,331.29767478193185,2120.137965927031,6659.063572856255,6871.277859067159,425
2022-11-11,570,534.6819872226534,4185.129756730119,8679.284125524158,11470.258532227464,759
2022-11-12,489,498.67452534078717,5676.378048743778,9029.696673145594,9376.580100594882,706
2022-11-13,523,484.5233091937951,7163.511877904153,6418.235072694732,9136.51814550754,756
2022-11-14,469,407.1298083931484,3793.6701395623927,7802.100312378194,8522.012090837146,682
2022-11-15,284,267.21949381109613,3237.739416746368,4667.970349460538,7480.558779339874,459
2022-11-16,345,344.4748233088797,1292.7513797158394,2246.226927670102,6219.633119934438,463
2022-11-17,447,428.5991335130352,3692.825183338303,10778.566508205697,5353.1181798983625,622
2022-11-18,277,258.15785904560556,2747.786789758368,5771.342819397342,6784.830371840357,433
2022-11-19,471,405.25573555829743,3428.7909476575737,6230.72873673961,8851.7931868319,637
2022-11-20,376,373.81652207253813,2710.4458685561017,3784.4891615422457,7609.991470905186,518
2022-11-21,364,309.41189964104854,2912.514104328589,6032.88810554348,10797.362232092013,522
2022-11-22,473,509.5100494090166,5150.276083257002,7287.537201109208,9411.982761805713,665
2022-11-23,447,451.274416674639,4224.308689753447,7430.1317652346015,9728.295664775882,645
2022-11-24,367,314.1951228861764,1208.3505292311163,5834.151553746973,4754.410155516734,508
2022-11-25,520,504.4885378139693,1893.8378046719913,8994.720483248206,9725.56988000379,681
2022-11-26,297,274.9438350455676,2431.785106906651,6395.904594334407,,442
2022-11-27,467,482.7037407523435,5320.017103617221,8212.450562638438,4990.0953727344695,650
2022-11-28,466,528.7665889045976,819.4556313341204,4791.605456817178,9887.202347181961,607
2022-11-29,376,306.13111908181537,3202.9754562826174,7962.039527854387,7763.5544400713525,538
2022-11-30,441,446.21821742195795,3714.986005418508,9874.020749093634,8932.160497410592,630
2022-12-01,284,279.66664825694374,4025.950472202242,8294.688021228652,7453.03298323006,474
2022-12-02,502,536.275283610354,4444.914845093956,4997.376009062274,11059.166181625678,689
2022-12-03,392,400.82508496062155,4375.501411863652,6315.8146515837825,11329.647206282016,587
2022-12-04,359,332.46287990037644,3747.302739487194,2024.1615493170589,5046.769387634168,506
2022-12-05,517,500.98485908886437,1867.2802594692644,9050.572033812094,10771.957630385743,690
2022-12-06,342,315.6905084595948,4220.407624601713,4298.773797535844,7033.703316558763,503
2022-12-07,273,302.84186037590905,2910.8972201868587,6467.924206585142,3714.287139231806,423
2022-12-08,259,260.0034007852841,2990.116301525915,2987.3730580047395,6677.6765023357375,395
2022-12-09,476,567.1704077790648,10378.996460890832,3525.9583527648474,16178.48508186048,710
2022-12-10,288,287.0279173649557,1082.248390729773,3719.2839142734997,5746.12751558704,442
2022-12-11,593,551.1449044429879,,3624.4198353634984,13660.667839275698,818
2022-12-12,210,178.51855994005209,1922.208988954457,3866.428634809792,4313.901355334506,366
2022-12-13,589,482.85531272115014,6398.508433755873,3361.9168090568946,9259.34694628292,780
2022-12-14,441,371.4831894114647,4353.814138601753,6677.6502230868755,4005.9734264810613,628
2022-12-15,411,422.51140181792175,3591.4429418649875,2325.017287858093,6487.739170385095,568
2022-12-16,367,386.28608970846017,3047.4727325112485,4983.974454554833,4281.734296153131,515
2022-12-17,462,389.6931976932199,5086.412773912948,10366.380155446488,13990.488993110419,684
2022-12-18,420,457.70433233140136,2288.9248571934545,6983.344368550545,8111.921370297106,597
2022-12-19,535,509.2491569935565,6555.875821806507,5947.224342670379,9591.349097868791,743
2022-12-20,437,443.5107227160685,3825.19597933342,6495.04228998118,11073.755001874233,637
2022-12-21,441,512.8069165077109,2918.94819604953,6659.949280923679,5859.936874372509,613
2022-12-22,391,426.20743672173205,3383.2543366542604,6698.80953202886,6022.929776680251,559
2022-12-23,422,411.3592306593512,5821.332735731434,3740.621489784752,8626.855048589872,607
2022-12-24,460,419.09820693711015,3862.0950526035513,8128.418950206511,12042.076030296701,665
2022-12-25,259,203.44450791064264,2871.0096082403666,733.6681500283228,5964.794153604277,392
2022-12-26,296,275.0336871255892,2313.6079564755523,3605.196597817733,6368.449585617016,423
2022-12-27,506,495.72295484220365,6215.617812698526,6483.5123907991665,10365.658009173037,702
2022-12-28,450,405.6684375592681,5426.659668098495,8034.299310840816,10082.911452149883,670
2022-12-29,415,410.0906435910498,6459.9898621699185,6275.493026255996,8813.67430552806,641
2022-12-30,436,440.0728106553695,4137.150568588937,3788.501436444801,6035.495530348594,620
2022-12-31,470,459.98168608658017,5649.557432704292,4972.684481851036,9541.350278559887,674
2023-01-01,382,357.88123779571094,3940.2171039261125,6083.62294315588,5189.420254168727,567
2023-01-02,359,365.9084132288164,4997.313271583263,5269.561260650428,7371.851256707956,551
2023-01-03,458,478.43771406667577,3593.8028127440743,5678.76148860992,7842.405872410582,639
2023-01-04,341,304.44205390389624,4180.718546521511,4386.160192169912,12040.279371249304,524
2023-01-05,481,549.2062519780307,4531.860702415095,8727.26489155917,9510.759689516646,687
2023-01-06,271,268.47612867521786,2659.279648235865,3435.5660944521055,3138.43500313495,412
2023-01-07,545,546.2855013434024,5602.6633601505955,7962.719731358138,10466.177455037874,752
2023-01-08,490,525.2763649958927,5276.55796031489,12147.98170398025,11339.302767202267,734
2023-01-09,469,480.76926007197375,4534.30718946906,4037.2997427989367,14113.253051163167,677
2023-01-10,543,595.2055552314945,5784.143120165819,3622.762680207142,8946.331424700396,739
2023-01-11,612,630.2105670694265,9026.571031368887,11349.505955266613,,883
2023-01-12,548,514.8517758735123,7105.78409643216,6551.726203856172,13656.724268815113,817
2023-01-13,263,273.38238480122834,3326.4077027054336,3579.821556583202,3091.3076352274247,445
2023-01-14,320,284.19844271645843,2770.4581101788094,3685.4791296333674,5578.238417674473,475
2023-01-15,387,391.50570253380334,2839.79967805483,5356.723540030812,7147.363151592101,542
2023-01-16,453,451.80817147621724,5832.300238280372,10060.600554950943,8876.895565930537,671
2023-01-17,503,492.9148507859689,6356.895644273305,9367.899167905776,12149.341669492625,750
2023-01-18,379,375.0842269491389,5478.386714888748,7173.802655689457,6040.808976551249,602
2023-01-19,472,383.2852255620678,3865.857781938539,4073.0867442511935,8667.252286533312,660
2023-01-20,378,358.04256361212094,3527.41935501906,3720.0369924685656,7544.161861885105,543
2023-01-21,394,397.78353309917316,2002.7613055608088,876.5899758976482,8236.246933271583,514
2023-01-22,315,320.557961719901,2783.6519481202217,3583.543592692588,6495.480504967792,441
2023-01-23,364,327.2723366851049,4738.095546727884,7041.704733682531,8249.369726518931,542
2023-01-24,322,363.66711734474615,2776.3227381473653,5593.071354763494,8090.572352383513,484
2023-01-25,361,329.98898684501034,,5059.105586565214,8076.757785980608,530
2023-01-26,565,619.907833530834,5328.244711933136,8420.114862172464,12840.420203415004,781
2023-01-27,365,381.3233532276375,4012.5319668834104,4351.84526925612,,534
2023-01-28,724,677.9214392668333,4752.17940766544,11539.16062503166,14713.561945413923,958
2023-01-29,511,602.5709731089651,5248.051631418203,9439.49318084176,11706.734171838883,747
2023-01-30,481,424.2410894226181,494.554377541914,3723.161546785705,11741.85350974158,632
2023-01-31,378,413.0572375849459,3570.767370293047,6184.39016818303,5994.293750379494,532
2023-02-01,535,588.5425137712394,2733.143197612753,10270.035178952923,8584.649624260252,715
2023-02-02,408,380.8871838390933,5559.764443115554,5361.373595401803,6759.01108262677,593
2023-02-03,478,545.557572257752,5905.602474495249,8693.105210104504,11118.769380656982,707
2023-02-04,723,705.4301839306726,8248.155482257931,20016.90849015607,18958.6433645215,1043
2023-02-05,458,471.98244771170295,6680.62384887673,6665.68673538969,8053.272009138278,723
2023-02-06,584,599.3026649694956,4178.194522323721,9795.24323598968,14863.976924438974,836
2023-02-07,399,394.3025694271322,6091.813470299798,4667.64902794177,8289.517288135254,620
2023-02-08,467,505.18938339562453,5979.8430563903285,7390.648583239649,8997.533108865544,700
2023-02-09,648,700.1551333691473,6026.480692280566,11073.809631327002,12150.929588399056,911
2023-02-10,409,338.0645158691323,5492.821119584344,6504.75707726567,10029.375557951551,645
2023-02-11,654,739.7925125822192,4372.340223335786,6813.537270983094,14367.057333229175,878
2023-02-12,544,454.1800497833976,4099.986283838472,8677.011205809255,18333.305359224058,772
2023-02-13,418,461.7051716561251,3420.8645753655765,9031.045790574823,6229.9709924710805,616
2023-02-14,538,599.4461248692289,4532.501108775357,9168.833104594221,12449.657533347967,757
2023-02-15,573,510.94716664060206,3917.3006108763007,11085.454163970842,9649.285442910801,793
2023-02-16,539,517.0378456987116,7370.301683149073,7512.753625910735,7971.512407036838,776
2023-02-17,320,285.2607854793799,2958.171196259386,5893.1468742670595,6393.554170795141,508
2023-02-18,405,397.04071761803885,4486.712541177329,6596.343215286403,8449.621653433693,601
2023-02-19,454,440.444982478937,3766.8567337909903,4872.042996331192,17045.73616536407,646
2023-02-20,472,509.2988070526314,2144.1257786838764,7764.143161724638,8927.242789082155,644
2023-02-21,542,613.7817760194018,5866.406270874082,5718.360796644818,7173.576827738593,733
2023-02-22,499,568.7234959637954,2127.649376299418,6064.70843096542,10798.891739833898,670
2023-02-23,348,328.8579873922473,3412.7194891858,5523.566633715129,2631.523925170357,494
2023-02-24,520,509.7790281477222,3069.393781205271,8506.54090047183,10126.176489243615,700
2023-02-25,544,452.7313131398532,8689.19093795275,5252.359458290627,10939.80584244379,774
2023-02-26,539,496.43253748495465,6875.708464841769,10660.10146912869,13373.1454144954,810
2023-02-27,592,649.8704608761328,6114.887486248872,10415.865368695358,15316.0113964152,867
2023-02-28,568,660.4965467134087,7842.0405548796225,6726.162757368848,9654.526284831327,832
2023-03-01,531,466.1355832733982,3967.602413708085,4297.205372860486,10154.947106621827,744
2023-03-02,479,451.04377015259496,5576.20700032571,6879.106650335728,7385.091513284918,697
2023-03-03,320,320.1201818882835,3402.0753134267006,4170.414901986957,4246.924421817811,490
2023-03-04,530,545.4779928447506,5726.399877989111,8229.336188777546,11598.849829472734,754
2023-03-05,508,467.7862409575632,7032.809527356712,6803.209444921071,6290.40330717778,738
2023-03-06,515,537.8270449992618,6293.2599985555335,3078.3731984111528,9035.399443210805,730
2023-03-07,361,344.530184613663,3929.9399129405115,4792.975202700704,5073.81626198623,546
2023-03-08,381,381.22564014298064,1922.378107621864,5201.607821011635,8894.687593723855,543
2023-03-09,595,628.2709876870671,4241.495932783896,10634.611510637198,18353.513810987464,813
2023-03-10,486,487.2864044106263,4690.468513550122,5774.583032622783,5936.438778071745,674
2023-03-11,559,535.1648834104069,5752.5927107775515,12620.885707388841,4970.166185769087,790
2023-03-12,494,489.3360796178564,3270.0554302276373,3165.279645271681,9524.44893717029,674
2023-03-13,495,491.00632917762556,8537.952703335628,10353.644736561573,9954.332312574135,755
2023-03-14,586,564.9961902256057,8536.076749475775,8208.333093813264,12503.829333063295,869
2023-03-15,441,430.296366568377,5215.198937311373,8334.584373477514,7651.648403150798,691
2023-03-16,503,583.8622195074046,5142.6695825258985,7731.593161680913,9461.767386165591,741
2023-03-17,447,473.1075811352681,4194.599547751333,9016.932094267422,9947.413615573649,676
2023-03-18,451,437.84433908734076,3223.3095159818567,5981.178029847551,11840.016628983874,647
2023-03-19,464,496.46018028972117,4749.015081651188,4667.222735518716,3838.083496119878,635
2023-03-20,517,500.35706899248294,5576.634535994555,11073.425693902118,9206.876110290992,750
2023-03-21,447,500.4758179090344,2810.6235828982662,6490.183425010672,9533.191018465335,639
2023-03-22,621,644.7277560249613,6840.772192127333,9946.069679251314,9010.423795979947,860
2023-03-23,407,402.6948362025647,3881.026557373657,8367.737145654552,12369.421698707994,631
2023-03-24,478,499.5855488453916,2044.9599141561064,4952.094895368056,7740.5058653476935,641
2023-03-25,453,382.0231692602829,3362.354994335797,8012.764553791413,8952.074904096497,632
2023-03-26,642,569.8417132083692,5625.174430313375,7928.300987962146,14986.535879739291,861
2023-03-27,517,455.68047572744933,8105.032028032676,7454.155981895357,8513.42728387717,763
2023-03-28,601,609.8727156756571,,9214.736795706867,5363.736290874019,853
2023-03-29,349,410.41670647157406,2096.6137468337306,2885.5945022354686,6096.537916071798,519
2023-03-30,525,642.5505320623458,6019.322444651127,6038.825136746224,13751.453976139623,741
2023-03-31,587,625.3451774173914,3149.68830265933,12391.526102671387,10568.523298259131,812
2023-04-01,507,532.7466755024765,6721.237468595047,9633.243783178947,7570.175111359685,748
2023-04-02,605,496.75476074975984,5202.43615347071,8917.366273674948,15482.591857803225,853
2023-04-03,447,423.50494355080247,4352.269533553129,7207.01808154883,8067.385947617922,661
2023-04-04,640,590.1923046980661,8954.791943373162,8761.644181664977,10852.207445502605,909
2023-04-05,729,684.4877267383854,4479.865655662312,15402.092143119664,15250.375595203763,1011
2023-04-06,463,455.99064693144084,2693.985698359852,6538.688654835376,11420.572119528555,674
2023-04-07,455,434.16262149696564,3758.951744750407,7310.51931851457,15625.209805879764,661
2023-04-08,645,517.8979502148976,8468.465566639543,13015.496138527322,16118.919802063889,929
2023-04-09,658,707.690971455864,3583.2335052956005,7573.323429443284,17751.04984109654,895
2023-04-10,448,400.22060337883175,674.053596202814,9869.41122217608,7605.273940767227,626
2023-04-11,458,469.65160761556484,3965.969060638325,3721.2186483465653,6350.299594866882,612
2023-04-12,472,570.6235312777808,5508.281122031708,10554.80402265331,9628.787008106683,691
2023-04-13,366,332.7188833450524,4983.404623151801,4881.607834010357,7563.719070997541,561
2023-04-14,409,305.54276200644546,3522.0643667304976,5688.899856828025,5533.90064421142,583
2023-04-15,400,389.0809348697213,3510.9904099386,2601.465886273823,7589.457838312669,552
2023-04-16,424,470.90311082735434,5710.458962780797,5494.847067792791,9500.351292552365,617
2023-04-17,497,594.9609414774483,2184.53225152041,5134.919284395594,11026.388756172526,664
2023-04-18,524,459.94023745247256,4632.958598313123,6432.3253438806205,12075.159096196947,716
2023-04-19,656,688.6234535440019,6935.156901016612,9435.205878450237,14266.065528191122,902
2023-04-20,401,382.4635277807665,4551.867775870452,7745.815427035952,6802.315485550764,617
2023-04-21,599,593.0084694242655,5076.914709590903,9550.308443104816,10139.107014443482,832
2023-04-22,479,606.2667260650538,4844.307379808208,,6140.317670585489,693
2023-04-23,495,421.33805497056784,1257.026948633305,4993.442356195565,15227.348215660875,666
2023-04-24,568,582.6341109905986,4560.079862249139,6271.17879442544,,754
2023-04-25,388,406.5356121200017,4412.107206043891,8969.158745303703,7243.475205027975,587
2023-04-26,538,597.2816961757792,3800.0896801624845,6299.2156741247545,7773.134545541938,724
2023-04-27,517,522.1358408520664,5262.191128833761,11609.72743964688,19449.022406030002,760
2023-04-28,549,566.4687002961908,6232.123942859904,7642.02789640249,7451.781075439622,780
2023-04-29,529,508.3488142327548,4747.000288358941,7941.49348132138,9220.052305549183,753
2023-04-30,745,765.5922638531168,7836.537533912348,14773.864255807865,16770.670150357284,1042
2023-05-01,436,421.0914908445394,3101.1484543136567,9036.626237459517,10291.4933545698,670
2023-05-02,446,474.3072390160843,4188.721555933943,6475.5878496626465,11497.610294038424,657
2023-05-03,437,420.98673836532583,5171.697410223579,5793.428900165783,13483.992320135187,649
2023-05-04,443,460.43765250012115,4646.004304629409,6543.92756120268,10221.619627277722,650
2023-05-05,435,434.0235506008153,3587.0270038341428,7191.464375827536,5947.822590373534,622
2023-05-06,617,687.2654744459793,6592.585112916585,11743.172062634616,11401.865103115775,869
2023-05-07,640,637.3234378483718,7779.528980155092,9621.430730113447,13995.529711101533,918
2023-05-08,441,363.0045960834111,1698.841812561891,7847.4024410104485,14300.220863932478,655
2023-05-09,414,467.1572756362364,5590.50460731719,9280.415997003762,4817.273426528656,629
2023-05-10,544,495.557182502591,4899.42854083428,9108.683885941155,14830.01891331002,781
2023-05-11,442,413.345843167228,4987.123247934593,7254.130112302071,9322.598085733383,661
2023-05-12,560,527.0895111278505,7617.8285601212965,4576.221638099944,14026.994091072427,797
2023-05-13,517,588.2434981842864,3043.4915126424144,1635.120710515585,10026.766594361945,688
2023-05-14,344,271.29840972554916,2715.520068857468,5777.509730944889,5155.768603321306,501
2023-05-15,650,855.2213400581477,5946.143948097504,9486.70115833237,15952.04939046072,882
2023-05-16,675,746.7898846050308,5166.400046505303,8567.153016548646,16161.397167146933,912
2023-05-17,434,443.9296751467055,6602.473344990921,6989.410564662613,11217.328673826187,673
2023-05-18,456,453.8734378543775,3390.749270751024,6721.628860663418,9091.141948668646,660
2023-05-19,523,538.3037501708933,4361.3389465278615,10506.438152185778,8583.646803695445,743
2023-05-20,527,555.3379499042996,5601.963570469402,8122.006140913414,,744
2023-05-21,559,595.9653122922732,3579.387227029876,6515.930061327725,,767
2023-05-22,694,733.1949096428076,6121.502436102514,13514.010967404194,15658.657835052949,957
2023-05-23,475,479.72986164286,5207.524682847167,6667.481003150652,6754.204000243898,696
2023-05-24,412,404.760842607368,3716.7679647086443,7171.989999671037,6923.890612881922,611
2023-05-25,354,349.01028231825916,3444.4289083417257,4554.252300709892,6094.984733406987,522
2023-05-26,418,410.6025071940658,3522.64914308828,5056.908473433659,4649.163433460257,575
2023-05-27,488,543.4286214925976,2663.3087012742044,7506.223555492131,7367.1903163553725,654
2023-05-28,670,710.1871532875743,7350.737659553506,10094.631954060003,8847.219862967348,906
2023-05-29,438,309.70949570676305,6696.761368675951,7527.856154902402,7688.380610040176,678
2023-05-30,512,545.9711951659103,5151.936328842633,7066.075681301814,7976.405510329699,738
2023-05-31,487,497.3549293026077,5208.234768351212,3286.374672778658,4994.6413369027405,676
2023-06-01,607,606.7013848284442,7341.576589613563,7933.823654662676,19533.22168824772,865
2023-06-02,741,712.390265096395,4589.434586795882,13765.455803022796,20393.93422001526,1015
2023-06-03,434,483.7798530863086,6570.164819791541,5941.424238488554,6665.119134076499,670
2023-06-04,438,480.06500300119995,4651.318241080017,6091.526563728158,9487.05624742803,656
2023-06-05,591,545.6420016385307,8808.433136800224,11494.990174048133,13308.113314262357,880
2023-06-06,554,577.1571640529326,4326.245109326502,6541.924892554194,15054.988918380268,798
2023-06-07,670,605.3694901230834,,5402.647218080294,10117.07074962347,940
2023-06-08,543,468.68423247144335,6701.271368771258,,14436.48815828831,819
2023-06-09,448,420.68635924796394,5232.780201674121,5754.345966493703,7500.8400232702215,680
2023-06-10,543,590.0949382419171,5813.856160054684,5786.595108061583,6510.705882173809,764
2023-06-11,594,651.1426369661182,5501.574761078288,8448.05090791321,14472.536199655662,841
2023-06-12,565,594.077067164272,7686.036333641807,9726.089581909971,15677.986584127157,843
2023-06-13,533,571.8420069742021,5556.324341706426,7975.432687046514,18942.57255225573,795
2023-06-14,588,618.9131849468256,2412.279113599557,9641.024854999587,7534.209456467108,800
2023-06-15,598,559.8303218778731,3977.123822841166,13854.605010500747,,839
2023-06-16,618,645.6241383316599,5843.871871501725,8328.467858934686,10856.117142996403,854
2023-06-17,544,588.5632536466568,5956.250595792271,8856.761202991298,13460.232176943782,792
2023-06-18,462,497.6604630141851,4548.992508523636,5880.943375191216,5172.244292214588,664
2023-06-19,493,552.202663909894,6740.049851831365,5523.244608041547,6131.269450538126,708
2023-06-20,598,641.3096910986944,2483.4141314508406,7407.021896514302,9189.81913787322,794
2023-06-21,395,409.8402096128182,4129.805163879481,5085.894967312868,8106.092857919139,576
2023-06-22,513,568.8534135465325,2336.0505643003125,8539.181180963647,8300.682892395562,691
2023-06-23,437,435.87457250583503,5366.39589880966,11175.317756933757,10468.84633134417,661
2023-06-24,478,436.4035764713585,4650.48377828059,5636.98767698358,12521.120292962494,686
2023-06-25,602,593.1156260358752,6788.485729877361,7913.800934369154,14228.037663582028,845
2023-06-26,493,456.80889579782735,3656.5803298681703,7263.430071387197,14665.472398913096,712
2023-06-27,478,446.16434667637117,6621.250845127524,8029.243268454332,10763.153793451567,717
2023-06-28,337,332.3250886950076,4425.785474451457,5457.883397085136,4281.952133765321,531
2023-06-29,547,503.80649560506805,6429.53429266919,11369.228888725384,15419.249630353763,809
2023-06-30,536,519.9214250389776,5155.98229516166,2189.3452842783686,8781.04887065892,736
2023-07-01,687,557.3714418230193,8071.787637611525,2928.237537515393,17507.280846369376,920
2023-07-02,439,449.1991820990198,3465.4688607650155,5615.839105410286,12949.30387631928,648
2023-07-03,491,491.9196042808481,6181.044736771309,9806.637531371794,11184.966478575074,736
2023-07-04,494,453.8488266095793,7387.998096399427,3931.409555179613,5447.9421618499055,715
2023-07-05,626,667.6807172268996,8275.712490674849,918.0661175252318,9076.795204918593,846
2023-07-06,458,501.44230508525413,3581.1083895221823,8055.258431936987,12807.713351794611,686
2023-07-07,495,415.6247138466534,5489.332031240898,7971.561830685937,9402.205726175402,725
2023-07-08,527,487.23967623311955,3228.427311657635,5324.327212731128,10801.260746159078,721
2023-07-09,484,447.40984035005823,5679.187975131296,5120.777792261268,11900.551702349087,691
2023-07-10,420,381.187621322162,4776.074241631322,,10172.441268683404,616
2023-07-11,484,524.2903296406793,2125.609463933746,7502.803002329067,10492.511439292188,665
2023-07-12,571,560.3598963456942,3722.7034642312474,6960.991827391285,10713.272836458566,756
2023-07-13,360,351.22823811391964,,6213.665649017947,6538.612852536039,527
2023-07-14,476,380.6730238832687,4331.01933399773,1025.542903843357,11971.947650213877,630
2023-07-15,392,417.03087388707974,2498.3889315412366,4369.796773035424,9144.681442616544,538
2023-07-16,580,508.98759549085156,6487.843444691593,5770.8016277823135,10722.810101479365,781
2023-07-17,308,310.3696589103831,3317.960513728563,,8173.536003996498,479
2023-07-18,404,415.52108922812437,3807.4327252312482,5085.68529886935,7773.115121095985,574
2023-07-19,497,564.9450573891513,3845.295164664201,9244.61933463773,7404.541788740342,690
2023-07-20,615,534.9230140036776,8091.148950521849,4082.4562812467384,9506.781929174474,836
2023-07-21,451,315.321571271073,6760.519513865848,6868.2500036816555,6381.678379258215,683
2023-07-22,402,409.5382452447617,3438.0630550104083,7042.566941642204,7385.606936473374,608
2023-07-23,645,761.316178526769,5266.724428886564,15067.545121686806,17678.767273110636,913
2023-07-24,311,350.2243268378622,3575.372427324743,3998.6819300497323,4727.047236475915,493
2023-07-25,235,240.8663078808367,2105.801326882919,3883.258602817385,4985.191684348265,375
2023-07-26,499,474.6469066780684,4783.131783015228,3435.7257867103726,8016.904783070814,659
2023-07-27,404,437.0110835588742,4941.019835500948,1713.0046039583324,7455.892150763102,561
2023-07-28,351,317.5969361604856,,6615.326533815502,3849.166046449452,491
2023-07-29,524,549.1822717844233,7315.316719370692,7850.049598996521,9790.56991683643,744
2023-07-30,477,501.2805977655461,4875.656120189256,9687.956624079845,8988.657642892025,706
2023-07-31,395,437.74647385116265,3469.2612088419824,3490.699468501066,9198.726259544821,575
2023-08-01,323,412.87627734337764,3149.170718467031,5610.7238030640565,6905.082011275673,489
2023-08-02,538,559.4012570339294,5322.1131541691875,12600.924191373035,6895.155848844894,762
2023-08-03,515,489.24545651518025,2477.6087208456515,8705.801243097578,13662.937331678382,719
2023-08-04,439,438.85379219392377,6373.014398563077,7147.29037806141,9354.75370331526,658
2023-08-05,634,521.8421451935886,6418.62051049744,9534.438956421134,13434.729038527488,886
2023-08-06,341,318.0342429116202,3872.005260417171,2710.652827864155,6816.7302424421105,523
2023-08-07,295,283.5871345005982,3800.9806250661395,6239.064677797374,4995.211832851488,471
2023-08-08,378,358.67576974126683,2625.5616455744585,4637.218535727853,8064.91052990041,536
2023-08-09,442,449.35852483275545,5054.848077429586,7644.03953941642,10115.317021592888,641
2023-08-10,470,432.2500795483904,4331.683426022709,3752.027770687018,4483.12817907634,636
2023-08-11,422,469.3210573121358,5292.164742419649,4090.3243054892832,7076.062054602794,602
2023-08-12,480,480.8441824098756,1739.81100949997,10317.689515240376,8881.161145257378,667
2023-08-13,319,319.6781887586598,3104.634438063491,4299.55920943411,6891.325860980327,473
2023-08-14,589,569.7020494464613,4824.943348461739,12687.241773153559,15997.583659028314,818
2023-08-15,435,442.7073141132841,4924.74361774385,6385.660428530783,6700.233087449659,636
2023-08-16,555,601.2403129248987,6337.338936262285,3727.633897600948,9448.81754307059,760
2023-08-17,477,436.08704185405134,3761.2613012538554,9079.174308637133,8081.450963869876,687
2023-08-18,488,456.29429298828825,3840.83179389899,6030.019692414118,7419.800366206316,676
2023-08-19,499,484.1298189037104,4827.183089517077,9059.252769709692,8945.803711601144,712
2023-08-20,486,421.1551963117042,3557.4641146370845,7354.994920686176,11983.722447615115,689
2023-08-21,505,464.29481969538364,6334.710323294852,4074.1196527778884,6916.820153563676,702
2023-08-22,573,546.6200364768591,5103.806104803493,9033.631587626056,12952.329204038539,806
2023-08-23,460,500.52937929926287,588.7179088514814,11453.21765679396,4505.517600713169,637
2023-08-24,511,524.5546302815416,4536.589080993434,8800.933458354191,8501.170083004003,709
2023-08-25,430,439.21513003743377,2966.2943562578607,6351.584675969174,7765.667006943161,603
